26,14,14,14,15,15,15,15,16,15,14,15,15,15,15,15,15,15,16,15,16,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,16,16,16,15,14,14,14
27,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,14,14,14
28,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,15,14,14,14
29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,14,14,14
30,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,15,14,14,14
31,14,14,14,15,15,15,15,16,15,15,15,15,16,15,15,15,15,14,15,15,15,15,15,15,15,16,16,16,15,15,15,16,15,14,15,16,15,16,15,14,14,14
32,14,14,14,16,16,16,15,16,15,16,15,15,16,15,16,16,15,2,15,15,16,15,16,16,15,16,15,15,15,15,15,16,15,3,15,16,15,16,15,14,14,14
33,14,14,14,15,15,15,15,15,15,16,15,15,15,15,15,15,15,14,15,15,16,15,15,16,15,16,15,15,16,16,15,15,15,14,15,15,15,15,15,14,14,14
34,14,14,14,15,16,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
35,14,14,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
36,14,14,14,15,16,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
37,14,14,14,15,15,16,15,15,15,15,15,15,16,15,15,15,16,15,15,16,15,14,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,14,14,14
38,14,14,14,15,15,16,16,16,15,16,15,15,16,15,15,16,16,16,15,16,15,1,15,16,15,16,16,15,16,15,16,15,15,16,15,15,15,0,15,14,14,14
39,14,14,14,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,16,15,14,15,16,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,14,14,14
40,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
41,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
42,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
